TABLE_NAME,COLUMN_NAME,NUM_NULLS,SISTEMA
TASU_ACCIONES,ACC_CODIGO_ACCION,0,SCC
TASU_ACCIONES,ACC_DESCRIPCION_ACCION,0,SCC
TASU_ACCIONES,ACC_FECHA_ACTUALIZACION,0,SCC
TASU_ACCIONES,ACC_USUARIO,0,SCC
TASU_ACCIONES_COMPROMISOS,TAC_INT_NUMERO_INTERMEDIARIO,0,SCC
TASU_ACCIONES_COMPROMISOS,TAC_INT_TIF_CLAVE_IFNB,0,SCC
TASU_ACCIONES_COMPROMISOS,TAC_FECHA_MES_CALIFICACION,0,SCC
TASU_ACCIONES_COMPROMISOS,TAC_DISMINUCION_LINEA,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_CANCELACION_LINEA,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_AUMENTO_LINEA,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_VETO_ACREDITADO,6,SCC
TASU_ACCIONES_COMPROMISOS,TAC_VETO_INTERMEDIARIO,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_IMPOSICION_SANCIONES,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_DESINCORPORACION_INT,6,SCC
TASU_ACCIONES_COMPROMISOS,TAC_SITUACION_ACEPTABLE,6,SCC
TASU_ACCIONES_COMPROMISOS,TAC_INFORMAR_CONFIRMAR,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_NIVEL_RIESGO,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_RESERVAS_ADICIONALES,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_LIBERACION_RESERVAS,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_METOD_ESTADISTICAS,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_METOD_EXPERTAS,7,SCC
TASU_ACCIONES_COMPROMISOS,TAC_COMPROMISOS,3,SCC
TASU_ACCIONES_COMPROMISOS,TAC_FECHA_ACTUALIZACION,0,SCC
TASU_ACCIONES_COMPROMISOS,TAC_USUARIO,0,SCC
TASU_ACCIONES_X_IFNB,AIF_ACC_CODIGO_ACCION,0,SCC
TASU_ACCIONES_X_IFNB,AIF_INT_NUMERO_INTERMEDIARIO,0,SCC
TASU_ACCIONES_X_IFNB,AIF_INT_TIF_CLAVE_IFNB,0,SCC
TASU_ACCIONES_X_IFNB,AIF_FECHA_MES_CALIFICAR,0,SCC
TASU_ACCIONES_X_IFNB,AIF_FECHA_ACTUALIZACION,0,SCC
TASU_ACCIONES_X_IFNB,AIF_USUARIO,0,SCC
TASU_AJUSTES,AJU_TIF_CLAVE_IFNB,0,SCC
TASU_AJUSTES,AJU_CLAVE_AJUSTE,0,SCC
